order_item_id,order_id,product_id,quantity,unit_price,line_subtotal,line_discount_amount,line_net_revenue,line_cost,line_profit
3724,2004,50,1,128.09,128.09,0.0,128.09,57.1,70.99
3725,2005,250,1,16.64,16.64,0.0,16.64,8.28,8.36
3726,2005,88,1,89.88,89.88,0.0,89.88,36.98,52.9
3727,2005,79,2,33.16,66.32,0.0,66.32,30.22,36.1
3728,2005,236,3,79.68,239.04000000000002,0.0,239.04,124.14,114.9
3729,2006,238,2,20.16,40.32,3.63,36.69,21.08,15.61
3730,2006,64,1,64.14,64.14,5.77,58.37,28.05,30.32
3731,2007,45,1,75.44,75.44,0.0,75.44,31.72,43.72
3732,2008,66,1,123.52,123.52,16.06,107.46,53.86,53.6
3733,2008,249,1,90.7,90.7,11.79,78.91,46.63,32.28
3734,2009,250,1,16.64,16.64,0.33,16.31,8.28,8.03
3735,2009,245,1,44.09,44.09,0.88,43.21,19.47,23.74
3736,2009,241,1,19.8,19.8,0.4,19.4,9.42,9.98
3737,2010,165,1,71.87,71.87,10.06,61.81,29.76,32.05
3738,2010,180,1,164.53,164.53,23.03,141.5,81.31,60.19
3739,2011,236,2,79.68,159.36,0.0,159.36,82.76,76.6
3740,2011,72,1,54.22,54.22,0.0,54.22,23.6,30.62
3741,2012,99,1,187.35,187.35,65.57,121.78,86.18,35.6
3742,2012,43,1,13.1,13.1,4.58,8.52,5.64,2.88
3743,2012,81,1,91.05,91.05,31.87,59.18,40.04,19.14
3744,2013,155,1,12.59,12.59,4.15,8.44,4.91,3.53
3745,2014,159,1,74.04,74.04,5.18,68.86,28.73,40.13
3746,2014,176,1,43.84,43.84,3.07,40.77,16.81,23.96
3747,2015,157,1,56.09,56.09,0.0,56.09,20.48,35.61
3748,2015,155,2,12.59,25.18,0.0,25.18,9.82,15.36
3749,2015,156,2,10.77,21.54,0.0,21.54,7.62,13.92
3750,2016,179,1,170.72,170.72,63.17,107.55,87.45,20.1
3751,2017,176,1,43.84,43.84,0.0,43.84,16.81,27.03
3752,2018,241,1,19.8,19.8,0.0,19.8,9.42,10.38
3753,2018,161,1,52.51,52.51,0.0,52.51,19.76,32.75
3754,2018,152,1,22.41,22.41,0.0,22.41,7.75,14.66
3755,2019,155,1,12.59,12.59,0.5,12.09,4.91,7.18
3756,2020,201,1,189.78,189.78,64.53,125.25,97.93,27.32
3757,2020,168,1,21.47,21.47,7.3,14.17,7.47,6.7
3758,2020,36,1,315.78,315.78,107.37,208.41,187.11,21.3
3759,2021,162,1,45.4,45.4,3.18,42.22,18.49,23.73
3760,2022,167,1,64.78,64.78,15.55,49.23,22.93,26.3
3761,2022,162,1,45.4,45.4,10.9,34.5,18.49,16.01
3762,2023,159,1,74.04,74.04,11.85,62.19,28.73,33.46
3763,2023,151,1,47.78,47.78,7.64,40.14,17.94,22.2
3764,2024,169,1,6.24,6.24,1.19,5.05,2.35,2.7
3765,2024,170,1,58.85,58.85,11.18,47.67,21.43,26.24
3766,2025,65,1,78.19,78.19,0.0,78.19,30.29,47.9
3767,2026,122,2,251.18,502.36,0.0,502.36,240.76,261.6
3768,2026,88,1,89.88,89.88,0.0,89.88,36.98,52.9
3769,2027,286,1,272.52,272.52,0.0,272.52,144.73,127.79
3770,2027,294,1,563.94,563.94,0.0,563.94,314.72,249.22
3771,2027,214,1,41.77,41.77,0.0,41.77,21.33,20.44
3772,2028,282,1,647.09,647.09,0.0,647.09,323.54,323.55
3773,2028,282,1,647.09,647.09,0.0,647.09,323.54,323.55
3774,2029,286,1,272.52,272.52,87.21,185.31,144.73,40.58
3775,2029,29,1,233.45,233.45,74.7,158.75,156.31,2.44
3776,2030,92,1,155.97,155.97,0.0,155.97,76.64,79.33
3777,2031,109,3,176.38,529.14,37.04,492.1,220.08,272.02
3778,2031,249,1,90.7,90.7,6.35,84.35,46.63,37.72
3779,2031,236,1,79.68,79.68,5.58,74.1,41.38,32.72
3780,2032,244,1,72.58,72.58,6.53,66.05,32.43,33.62
3781,2032,208,1,37.46,37.46,3.37,34.09,19.75,14.34
3782,2032,221,1,23.7,23.7,2.13,21.57,12.38,9.19
3783,2032,238,1,20.16,20.16,1.81,18.35,10.54,7.81
3784,2033,233,1,10.18,10.18,3.56,6.62,5.26,1.36
3785,2034,229,2,47.57,95.14,0.0,95.14,47.24,47.9
3786,2035,256,1,62.81,62.81,4.4,58.41,34.38,24.03
3787,2036,236,1,79.68,79.68,0.0,79.68,41.38,38.3
3788,2037,232,1,17.43,17.43,5.93,11.5,7.92,3.58
3789,2037,247,1,90.78,90.78,30.87,59.91,39.5,20.41
3790,2037,161,1,52.51,52.51,17.85,34.66,19.76,14.9
3791,2037,275,1,183.24,183.24,62.3,120.94,103.16,17.78
3792,2038,194,1,54.84,54.84,0.0,54.84,25.72,29.12
3793,2039,220,2,29.74,59.48,1.19,58.29,33.62,24.67
3794,2040,193,1,156.39,156.39,0.0,156.39,77.52,78.87
3795,2041,230,2,66.49,132.98,7.98,125.0,64.9,60.1
3796,2042,270,2,24.67,49.34,0.0,49.34,29.32,20.02
3797,2042,254,2,51.78,103.56,0.0,103.56,66.7,36.86
3798,2043,260,2,8.93,17.86,1.61,16.25,10.94,5.31
3799,2044,258,1,45.85,45.85,0.0,45.85,27.46,18.39
3800,2044,265,1,40.93,40.93,0.0,40.93,22.59,18.34
3801,2045,240,3,16.46,49.38,10.86,38.52,25.53,12.99
3802,2045,265,2,40.93,81.86,18.01,63.85,45.18,18.67
3803,2046,257,1,33.22,33.22,4.65,28.57,19.54,9.03
3804,2046,273,1,26.83,26.83,3.76,23.07,14.98,8.09
3805,2047,260,2,8.93,17.86,0.18,17.68,10.94,6.74
3806,2048,258,1,45.85,45.85,0.46,45.39,27.46,17.93
3807,2048,9,3,583.55,1750.6499999999999,17.51,1733.14,1142.28,590.86
3808,2049,48,1,45.63,45.63,2.74,42.89,18.93,23.96
3809,2049,265,3,40.93,122.78999999999999,7.37,115.42,67.77,47.65
3810,2049,260,1,8.93,8.93,0.54,8.39,5.47,2.92
3811,2050,290,1,798.35,798.35,39.92,758.43,465.98,292.45
3812,2051,167,1,64.78,64.78,5.18,59.6,22.93,36.67
3813,2051,263,1,23.84,23.84,1.91,21.93,15.72,6.21
3814,2052,262,1,42.62,42.62,0.0,42.62,25.82,16.8
3815,2052,269,3,31.54,94.62,0.0,94.62,53.7,40.92
3816,2053,270,1,24.67,24.67,0.0,24.67,14.66,10.01
3817,2053,271,1,29.38,29.38,0.0,29.38,16.2,13.18
3818,2053,266,1,46.81,46.81,0.0,46.81,30.07,16.74
3819,2053,269,1,31.54,31.54,0.0,31.54,17.9,13.64
3820,2054,269,1,31.54,31.54,0.0,31.54,17.9,13.64
3821,2055,269,1,31.54,31.54,0.0,31.54,17.9,13.64
3822,2055,263,1,23.84,23.84,0.0,23.84,15.72,8.12
3823,2056,51,1,74.42,74.42,0.0,74.42,32.31,42.11
3824,2056,47,1,20.12,20.12,0.0,20.12,8.02,12.1
3825,2057,258,2,45.85,91.7,0.0,91.7,54.92,36.78
3826,2057,271,2,29.38,58.76,0.0,58.76,32.4,26.36
3827,2058,227,1,32.35,32.35,0.0,32.35,16.99,15.36
3828,2059,181,1,26.0,26.0,0.0,26.0,12.39,13.61
3829,2059,187,3,136.48,409.43999999999994,0.0,409.44,193.44,216.0
3830,2059,179,1,170.72,170.72,0.0,170.72,87.45,83.27
3831,2060,48,2,45.63,91.26,0.0,91.26,37.86,53.4
3832,2061,199,2,92.82,185.64,9.28,176.36,83.58,92.78
3833,2062,198,1,115.36,115.36,0.0,115.36,61.0,54.36
3834,2062,234,1,56.84,56.84,0.0,56.84,29.55,27.29
3835,2063,183,1,283.06,283.06,42.46,240.6,141.1,99.5
3836,2063,182,2,50.61,101.22,15.18,86.04,48.46,37.58
3837,2064,279,1,727.0,727.0,21.81,705.19,368.97,336.22
3838,2065,277,1,642.36,642.36,179.86,462.5,352.28,110.22
3839,2066,285,3,232.22,696.66,97.53,599.13,355.35,243.78
3840,2066,280,1,431.22,431.22,60.37,370.85,226.89,143.96
3841,2067,288,2,199.88,399.76,11.99,387.77,214.6,173.17
3842,2068,278,1,442.26,442.26,0.0,442.26,232.21,210.05
3843,2068,289,2,680.34,1360.68,0.0,1360.68,748.42,612.26
3844,2069,288,1,199.88,199.88,0.0,199.88,107.3,92.58
3845,2070,282,1,647.09,647.09,148.83,498.26,323.54,174.72
3846,2071,282,1,647.09,647.09,116.48,530.61,323.54,207.07
3847,2071,277,1,642.36,642.36,115.62,526.74,352.28,174.46
3848,2071,282,1,647.09,647.09,116.48,530.61,323.54,207.07
3849,2072,138,1,251.37,251.37,22.62,228.75,124.7,104.05
3850,2072,288,1,199.88,199.88,17.99,181.89,107.3,74.59
3851,2073,277,1,642.36,642.36,19.27,623.09,352.28,270.81
3852,2074,283,3,399.69,1199.07,83.93,1115.14,672.6,442.54
3853,2075,284,1,47.0,47.0,0.0,47.0,24.82,22.18
3854,2075,282,1,647.09,647.09,0.0,647.09,323.54,323.55
3855,2075,276,1,653.31,653.31,0.0,653.31,342.94,310.37
3856,2075,277,1,642.36,642.36,0.0,642.36,352.28,290.08
3857,2076,86,1,53.26,53.26,14.91,38.35,23.8,14.55
3858,2077,113,3,98.02,294.06,8.82,285.24,140.67,144.57
3859,2078,71,1,126.72,126.72,35.48,91.24,48.32,42.92
3860,2079,222,1,39.28,39.28,3.14,36.14,20.3,15.84
3861,2080,202,2,278.23,556.46,0.0,556.46,275.26,281.2
3862,2080,155,1,12.59,12.59,0.0,12.59,4.91,7.68
3863,2081,89,2,154.65,309.3,52.58,256.72,142.16,114.56
3864,2081,192,1,138.8,138.8,23.6,115.2,69.16,46.04
3865,2081,289,1,680.34,680.34,115.66,564.68,374.21,190.47
3866,2082,181,1,26.0,26.0,1.56,24.44,12.39,12.05
3867,2082,202,1,278.23,278.23,16.69,261.54,137.63,123.91
3868,2082,180,1,164.53,164.53,9.87,154.66,81.31,73.35
3869,2083,256,1,62.81,62.81,0.0,62.81,34.38,28.43
3870,2083,182,1,50.61,50.61,0.0,50.61,24.23,26.38
3871,2084,287,1,47.03,47.03,0.94,46.09,27.14,18.95
3872,2085,142,1,222.93,222.93,6.69,216.24,123.59,92.65
3873,2086,181,1,26.0,26.0,10.14,15.86,12.39,3.47
3874,2087,179,1,170.72,170.72,0.0,170.72,87.45,83.27
3875,2088,203,1,160.15,160.15,0.0,160.15,77.39,82.76
3876,2088,189,1,303.59,303.59,0.0,303.59,156.28,147.31
3877,2089,197,1,249.53,249.53,89.83,159.7,133.61,26.09
3878,2089,2,1,162.08,162.08,58.35,103.73,101.56,2.17
3879,2089,58,1,112.64,112.64,40.55,72.09,47.36,24.73
3880,2089,184,1,18.95,18.95,6.82,12.13,9.72,2.41
3881,2090,199,1,92.82,92.82,19.49,73.33,41.79,31.54
3882,2090,210,1,27.65,27.65,5.81,21.84,15.41,6.43
3883,2090,166,1,24.49,24.49,5.14,19.35,8.77,10.58
3884,2091,202,1,278.23,278.23,0.0,278.23,137.63,140.6
3885,2091,197,1,249.53,249.53,0.0,249.53,133.61,115.92
3886,2092,183,2,283.06,566.12,90.58,475.54,282.2,193.34
3887,2093,188,1,270.84,270.84,0.0,270.84,124.95,145.89
3888,2093,186,1,106.33,106.33,0.0,106.33,47.99,58.34
3889,2093,198,1,115.36,115.36,0.0,115.36,61.0,54.36
3890,2094,181,1,26.0,26.0,0.0,26.0,12.39,13.61
3891,2094,26,3,558.41,1675.23,0.0,1675.23,1091.67,583.56
3892,2094,192,1,138.8,138.8,0.0,138.8,69.16,69.64
3893,2094,192,1,138.8,138.8,0.0,138.8,69.16,69.64
3894,2095,24,1,111.6,111.6,0.0,111.6,69.57,42.03
3895,2095,181,1,26.0,26.0,0.0,26.0,12.39,13.61
3896,2095,196,2,52.32,104.64,0.0,104.64,47.82,56.82
3897,2096,191,3,100.48,301.44,0.0,301.44,156.9,144.54
3898,2097,193,1,156.39,156.39,0.0,156.39,77.52,78.87
3899,2098,65,1,78.19,78.19,0.0,78.19,30.29,47.9
3900,2098,204,1,246.49,246.49,0.0,246.49,120.22,126.27
3901,2099,201,3,189.78,569.34,0.0,569.34,293.79,275.55
3902,2100,192,2,138.8,277.6,16.66,260.94,138.32,122.62
3903,2100,202,1,278.23,278.23,16.69,261.54,137.63,123.91
3904,2101,184,1,18.95,18.95,1.33,17.62,9.72,7.9
3905,2101,65,1,78.19,78.19,5.47,72.72,30.29,42.43
3906,2101,197,1,249.53,249.53,17.47,232.06,133.61,98.45
3907,2102,194,1,54.84,54.84,1.65,53.19,25.72,27.47
3908,2103,201,2,189.78,379.56,0.0,379.56,195.86,183.7
3909,2103,193,1,156.39,156.39,0.0,156.39,77.52,78.87
3910,2103,206,1,314.04,314.04,0.0,314.04,148.82,165.22
3911,2104,181,1,26.0,26.0,9.1,16.9,12.39,4.51
3912,2105,193,1,156.39,156.39,14.08,142.31,77.52,64.79
3913,2105,179,1,170.72,170.72,15.36,155.36,87.45,67.91
3914,2106,286,1,272.52,272.52,0.0,272.52,144.73,127.79
3915,2106,196,1,52.32,52.32,0.0,52.32,23.91,28.41
3916,2107,223,1,22.23,22.23,0.0,22.23,12.19,10.04
3917,2107,219,3,24.34,73.02,0.0,73.02,38.91,34.11
3918,2107,218,1,33.07,33.07,0.0,33.07,16.94,16.13
3919,2107,226,1,18.92,18.92,0.0,18.92,11.4,7.52
3920,2108,216,3,17.45,52.349999999999994,0.0,52.35,25.98,26.37
3921,2108,223,2,22.23,44.46,0.0,44.46,24.38,20.08
3922,2108,223,1,22.23,22.23,0.0,22.23,12.19,10.04
3923,2109,218,3,33.07,99.21000000000001,15.87,83.34,50.82,32.52
3924,2109,223,3,22.23,66.69,10.67,56.02,36.57,19.45
3925,2110,30,1,279.12,279.12,0.0,279.12,164.33,114.79
3926,2110,216,1,17.45,17.45,0.0,17.45,8.66,8.79
3927,2110,212,1,10.92,10.92,0.0,10.92,6.45,4.47
3928,2111,212,1,10.92,10.92,0.0,10.92,6.45,4.47
3929,2111,262,1,42.62,42.62,0.0,42.62,25.82,16.8
3930,2112,215,1,25.06,25.06,9.52,15.54,13.1,2.44
3931,2113,220,1,29.74,29.74,3.87,25.87,16.81,9.06
3932,2113,85,1,35.55,35.55,4.62,30.93,16.18,14.75
3933,2114,227,1,32.35,32.35,0.0,32.35,16.99,15.36
3934,2114,224,1,16.78,16.78,0.0,16.78,9.36,7.42
3935,2115,229,3,47.57,142.71,57.08,85.63,70.86,14.77
3936,2115,213,1,30.93,30.93,12.37,18.56,16.13,2.43
3937,2116,221,1,23.7,23.7,0.0,23.7,12.38,11.32
3938,2116,226,1,18.92,18.92,0.0,18.92,11.4,7.52
3939,2117,228,1,28.94,28.94,2.32,26.62,16.51,10.11
3940,2118,218,1,33.07,33.07,4.63,28.44,16.94,11.5
3941,2119,215,1,25.06,25.06,1.25,23.81,13.1,10.71
3942,2120,207,2,41.43,82.86,0.0,82.86,41.44,41.42
3943,2120,223,1,22.23,22.23,0.0,22.23,12.19,10.04
3944,2120,228,1,28.94,28.94,0.0,28.94,16.51,12.43
3945,2121,222,1,39.28,39.28,0.0,39.28,20.3,18.98
3946,2122,227,2,32.35,64.7,3.24,61.46,33.98,27.48
3947,2122,211,1,37.32,37.32,1.87,35.45,19.17,16.28
3948,2123,227,1,32.35,32.35,0.0,32.35,16.99,15.36
3949,2124,225,1,29.27,29.27,1.76,27.51,17.68,9.83
3950,2124,221,1,23.7,23.7,1.42,22.28,12.38,9.9
3951,2125,294,2,563.94,1127.88,0.0,1127.88,629.44,498.44
3952,2126,259,1,59.49,59.49,1.19,58.3,32.65,25.65
3953,2127,260,2,8.93,17.86,3.75,14.11,10.94,3.17
3954,2127,192,1,138.8,138.8,29.15,109.65,69.16,40.49
3955,2128,127,1,166.81,166.81,5.0,161.81,79.83,81.98
3956,2128,280,1,431.22,431.22,12.94,418.28,226.89,191.39
3957,2128,287,1,47.03,47.03,1.41,45.62,27.14,18.48
3958,2129,278,1,442.26,442.26,0.0,442.26,232.21,210.05
3959,2130,269,1,31.54,31.54,10.41,21.13,17.9,3.23
3960,2131,279,1,727.0,727.0,72.7,654.3,368.97,285.33
3961,2131,286,3,272.52,817.56,81.76,735.8,434.19,301.61
3962,2132,287,1,47.03,47.03,13.64,33.39,27.14,6.25
3963,2133,118,2,64.49,128.98,11.61,117.37,69.74,47.63
3964,2133,283,1,399.69,399.69,35.97,363.72,224.2,139.52
3965,2133,51,1,74.42,74.42,6.7,67.72,32.31,35.41
3966,2134,269,1,31.54,31.54,7.57,23.97,17.9,6.07
3967,2135,272,1,30.03,30.03,0.0,30.03,18.61,11.42
3968,2135,269,1,31.54,31.54,0.0,31.54,17.9,13.64
3969,2136,129,1,160.1,160.1,6.4,153.7,76.94,76.76
3970,2136,258,1,45.85,45.85,1.83,44.02,27.46,16.56
3971,2136,263,1,23.84,23.84,0.95,22.89,15.72,7.17
3972,2137,289,1,680.34,680.34,27.21,653.13,374.21,278.92
3973,2137,194,1,54.84,54.84,2.19,52.65,25.72,26.93
3974,2138,283,3,399.69,1199.07,191.85,1007.22,672.6,334.62
3975,2138,283,1,399.69,399.69,63.95,335.74,224.2,111.54
3976,2139,88,1,89.88,89.88,0.0,89.88,36.98,52.9
3977,2139,273,1,26.83,26.83,0.0,26.83,14.98,11.85
3978,2140,274,1,60.3,60.3,3.02,57.28,33.05,24.23
3979,2141,249,1,90.7,90.7,16.33,74.37,46.63,27.74
3980,2141,121,1,38.63,38.63,6.95,31.68,21.37,10.31
3981,2142,262,1,42.62,42.62,0.0,42.62,25.82,16.8
3982,2142,274,2,60.3,120.6,0.0,120.6,66.1,54.5
3983,2143,232,2,17.43,34.86,0.35,34.51,15.84,18.67
3984,2143,278,2,442.26,884.52,8.85,875.67,464.42,411.25
3985,2144,171,1,26.6,26.6,1.33,25.27,10.53,14.74
3986,2145,285,1,232.22,232.22,0.0,232.22,118.45,113.77
3987,2146,13,2,233.74,467.48,0.0,467.48,270.22,197.26
3988,2147,204,2,246.49,492.98,34.51,458.47,240.44,218.03
3989,2148,270,1,24.67,24.67,0.0,24.67,14.66,10.01
3990,2149,280,2,431.22,862.44,0.0,862.44,453.78,408.66
3991,2150,225,3,29.27,87.81,0.0,87.81,53.04,34.77
3992,2150,226,2,18.92,37.84,0.0,37.84,22.8,15.04
3993,2150,281,1,657.42,657.42,0.0,657.42,360.61,296.81
3994,2151,214,1,41.77,41.77,2.09,39.68,21.33,18.35
3995,2152,175,1,64.85,64.85,13.62,51.23,26.78,24.45
3996,2152,203,1,160.15,160.15,33.63,126.52,77.39,49.13
3997,2153,218,1,33.07,33.07,5.62,27.45,16.94,10.51
3998,2153,294,1,563.94,563.94,95.87,468.07,314.72,153.35
3999,2154,221,1,23.7,23.7,0.0,23.7,12.38,11.32
4000,2155,218,1,33.07,33.07,2.65,30.42,16.94,13.48
4001,2156,211,1,37.32,37.32,4.11,33.21,19.17,14.04
4002,2156,212,1,10.92,10.92,1.2,9.72,6.45,3.27
4003,2157,209,1,21.87,21.87,0.0,21.87,11.18,10.69
4004,2158,143,3,31.67,95.01,0.0,95.01,53.19,41.82
4005,2158,243,2,90.3,180.6,0.0,180.6,85.28,95.32
4006,2159,209,2,21.87,43.74,0.0,43.74,22.36,21.38
4007,2160,221,1,23.7,23.7,1.18,22.52,12.38,10.14
4008,2160,22,2,326.63,653.26,32.66,620.6,374.7,245.9
4009,2160,219,1,24.34,24.34,1.22,23.12,12.97,10.15
4010,2161,215,1,25.06,25.06,8.27,16.79,13.1,3.69
4011,2161,151,2,47.78,95.56,31.53,64.03,35.88,28.15
4012,2162,221,1,23.7,23.7,0.24,23.46,12.38,11.08
4013,2163,209,1,21.87,21.87,0.0,21.87,11.18,10.69
4014,2164,288,1,199.88,199.88,45.97,153.91,107.3,46.61
4015,2165,171,2,26.6,53.2,0.0,53.2,21.06,32.14
4016,2165,45,1,75.44,75.44,0.0,75.44,31.72,43.72
4017,2165,280,1,431.22,431.22,0.0,431.22,226.89,204.33
4018,2166,234,1,56.84,56.84,10.8,46.04,29.55,16.49
4019,2166,287,1,47.03,47.03,8.94,38.09,27.14,10.95
4020,2166,248,1,40.24,40.24,7.65,32.59,19.1,13.49
4021,2167,294,1,563.94,563.94,56.39,507.55,314.72,192.83
4022,2167,294,1,563.94,563.94,56.39,507.55,314.72,192.83
4023,2168,128,1,203.12,203.12,36.56,166.56,113.02,53.54
4024,2169,256,1,62.81,62.81,0.0,62.81,34.38,28.43
4025,2170,244,1,72.58,72.58,5.08,67.5,32.43,35.07
4026,2171,231,2,79.55,159.1,14.32,144.78,83.1,61.68
4027,2171,252,2,39.2,78.4,7.06,71.34,36.86,34.48
4028,2171,128,2,203.12,406.24,36.56,369.68,226.04,143.64
4029,2171,251,1,55.37,55.37,4.98,50.39,29.12,21.27
4030,2172,53,1,24.22,24.22,2.91,21.31,10.94,10.37
4031,2173,205,1,299.18,299.18,0.0,299.18,160.65,138.53
4032,2174,61,2,109.86,219.72,0.0,219.72,83.86,135.86
4033,2174,217,1,37.77,37.77,0.0,37.77,22.44,15.33
4034,2175,226,2,18.92,37.84,0.0,37.84,22.8,15.04
4035,2176,224,2,16.78,33.56,7.72,25.84,18.72,7.12
4036,2177,285,1,232.22,232.22,0.0,232.22,118.45,113.77
4037,2178,195,1,195.81,195.81,1.96,193.85,102.73,91.12
4038,2178,83,1,94.75,94.75,0.95,93.8,38.86,54.94
4039,2179,184,2,18.95,37.9,12.89,25.01,19.44,5.57
4040,2180,199,1,92.82,92.82,0.0,92.82,41.79,51.03
4041,2181,200,1,235.08,235.08,0.0,235.08,125.47,109.61
4042,2182,237,1,34.29,34.29,2.74,31.55,16.16,15.39
4043,2182,249,1,90.7,90.7,7.26,83.44,46.63,36.81
4044,2182,229,1,47.57,47.57,3.81,43.76,23.62,20.14
4045,2183,245,1,44.09,44.09,0.0,44.09,19.47,24.62
4046,2183,252,1,39.2,39.2,0.0,39.2,18.43,20.77
4047,2184,234,1,56.84,56.84,0.0,56.84,29.55,27.29
4048,2185,141,1,192.76,192.76,0.0,192.76,95.59,97.17
4049,2185,279,1,727.0,727.0,0.0,727.0,368.97,358.03
4050,2186,241,1,19.8,19.8,1.98,17.82,9.42,8.4
4051,2187,239,1,34.48,34.48,0.0,34.48,16.53,17.95
4052,2188,250,2,16.64,33.28,0.33,32.95,16.56,16.39
4053,2189,229,1,47.57,47.57,8.56,39.01,23.62,15.39
4054,2190,250,1,16.64,16.64,1.83,14.81,8.28,6.53
4055,2190,229,2,47.57,95.14,10.47,84.67,47.24,37.43
4056,2191,125,1,109.16,109.16,16.37,92.79,59.2,33.59
4057,2192,131,1,96.8,96.8,0.0,96.8,49.61,47.19
4058,2193,166,1,24.49,24.49,7.84,16.65,8.77,7.88
4059,2193,118,1,64.49,64.49,20.64,43.85,34.87,8.98
4060,2193,104,1,138.46,138.46,44.31,94.15,67.2,26.95
4061,2194,242,1,66.33,66.33,0.0,66.33,33.39,32.94
4062,2195,105,1,166.97,166.97,0.0,166.97,80.93,86.04
4063,2196,103,1,90.94,90.94,14.55,76.39,38.04,38.35
4064,2197,260,1,8.93,8.93,0.71,8.22,5.47,2.75
4065,2197,111,1,112.64,112.64,9.01,103.63,51.29,52.34
4066,2197,234,3,56.84,170.52,13.64,156.88,88.65,68.23
4067,2198,249,2,90.7,181.4,0.0,181.4,93.26,88.14
4068,2199,288,1,199.88,199.88,39.98,159.9,107.3,52.6
4069,2200,242,1,66.33,66.33,23.88,42.45,33.39,9.06
4070,2201,101,1,171.21,171.21,0.0,171.21,78.21,93.0
4071,2202,237,1,34.29,34.29,1.71,32.58,16.16,16.42
4072,2202,239,1,34.48,34.48,1.72,32.76,16.53,16.23
4073,2203,96,2,182.08,364.16,0.0,364.16,155.18,208.98
4074,2204,8,1,437.42,437.42,83.11,354.31,283.12,71.19
4075,2204,41,1,70.18,70.18,13.33,56.85,44.9,11.95
4076,2205,292,1,78.5,78.5,0.0,78.5,39.02,39.48
4077,2205,109,2,176.38,352.76,0.0,352.76,146.72,206.04
4078,2205,234,1,56.84,56.84,0.0,56.84,29.55,27.29
4079,2206,104,1,138.46,138.46,9.69,128.77,67.2,61.57
4080,2206,112,1,77.35,77.35,5.41,71.94,36.58,35.36
4081,2206,168,1,21.47,21.47,1.5,19.97,7.47,12.5
4082,2206,236,2,79.68,159.36,11.16,148.2,82.76,65.44
4083,2207,237,1,34.29,34.29,0.0,34.29,16.16,18.13
4084,2207,92,1,155.97,155.97,0.0,155.97,76.64,79.33
4085,2208,43,1,13.1,13.1,2.36,10.74,5.64,5.1
4086,2208,77,1,31.18,31.18,5.61,25.57,13.88,11.69
4087,2209,223,1,22.23,22.23,0.44,21.79,12.19,9.6
4088,2209,289,1,680.34,680.34,13.61,666.73,374.21,292.52
4089,2210,221,2,23.7,47.4,4.27,43.13,24.76,18.37
4090,2211,217,2,37.77,75.54,14.35,61.19,44.88,16.31
4091,2212,283,3,399.69,1199.07,35.97,1163.1,672.6,490.5
4092,2213,279,1,727.0,727.0,50.89,676.11,368.97,307.14
4093,2213,36,1,315.78,315.78,22.1,293.68,187.11,106.57
4094,2214,293,1,878.26,878.26,0.0,878.26,518.03,360.23
4095,2215,233,1,10.18,10.18,0.0,10.18,5.26,4.92
4096,2215,284,1,47.0,47.0,0.0,47.0,24.82,22.18
4097,2216,107,1,157.68,157.68,59.92,97.76,73.74,24.02
4098,2216,277,2,642.36,1284.72,488.19,796.53,704.56,91.97
4099,2216,243,1,90.3,90.3,34.31,55.99,42.64,13.35
4100,2217,117,1,177.36,177.36,15.96,161.4,93.41,67.99
4101,2217,103,1,90.94,90.94,8.18,82.76,38.04,44.72
4102,2217,289,2,680.34,1360.68,122.46,1238.22,748.42,489.8
4103,2217,279,2,727.0,1454.0,130.86,1323.14,737.94,585.2
4104,2218,293,1,878.26,878.26,324.96,553.3,518.03,35.27
4105,2218,108,1,101.65,101.65,37.61,64.04,46.27,17.77
4106,2219,33,1,19.21,19.21,1.73,17.48,12.41,5.07
4107,2219,294,1,563.94,563.94,50.75,513.19,314.72,198.47
4108,2220,111,1,112.64,112.64,10.14,102.5,51.29,51.21
4109,2221,293,1,878.26,878.26,166.87,711.39,518.03,193.36
4110,2221,112,1,77.35,77.35,14.7,62.65,36.58,26.07
4111,2221,101,2,171.21,342.42,65.06,277.36,156.42,120.94
4112,2221,280,1,431.22,431.22,81.93,349.29,226.89,122.4
4113,2222,193,1,156.39,156.39,7.82,148.57,77.52,71.05
4114,2222,152,1,22.41,22.41,1.12,21.29,7.75,13.54
4115,2222,219,1,24.34,24.34,1.22,23.12,12.97,10.15
4116,2222,43,3,13.1,39.3,1.96,37.34,16.92,20.42
4117,2223,281,1,657.42,657.42,0.0,657.42,360.61,296.81
4118,2224,278,1,442.26,442.26,26.54,415.72,232.21,183.51
4119,2225,291,2,105.59,211.18,0.0,211.18,124.56,86.62
4120,2225,12,1,311.98,311.98,0.0,311.98,181.78,130.2
4121,2226,116,1,48.1,48.1,7.22,40.88,23.14,17.74
4122,2226,282,2,647.09,1294.18,194.13,1100.05,647.08,452.97
4123,2227,178,1,79.57,79.57,15.12,64.45,27.64,36.81
4124,2227,283,2,399.69,799.38,151.88,647.5,448.4,199.1
4125,2228,98,1,49.31,49.31,0.0,49.31,20.18,29.13
4126,2228,194,3,54.84,164.52,0.0,164.52,77.16,87.36
4127,2228,16,1,300.83,300.83,0.0,300.83,172.04,128.79
4128,2229,183,1,283.06,283.06,0.0,283.06,141.1,141.96
4129,2230,202,1,278.23,278.23,0.0,278.23,137.63,140.6
4130,2231,165,1,71.87,71.87,0.0,71.87,29.76,42.11
4131,2232,11,1,380.8,380.8,19.04,361.76,252.23,109.53
